question,cluster_name
কার্ডে পেশা পরিবর্তনের জন্য আবেদন করার উপায় কী,onlineApplicationProcess
সংশোধিত আইডি কার্ড পাব কোথা থেকে,onlineApplicationProcess
সংশোধনের জন্য কিভাবে টাকা জমা দিতে হয়,correctionFees
এনআইডি কার্ড সংশোধন হয়ে গেলে কোথা থেকে কার্ড নিতে হবে,onlineApplicationProcess
আমি অনলাইনে নতুন ভোটারের জন্য আবেদন করেছি,newVoterDuplicates
এনআইডি লক হয়ে গেছে,accountLocked
স্মার্ট কার্ড কোথায় পাবো,smartCardConversion
ঢাকায় থাকি আমি,upazilaFieldEmpty
ডকুমেন্ট সব সঠিক দেওয়ার পরেও আবেদন বাতিল হলো,newVoterRejection
হালনাগাদে রেজিস্ট্রেশন দিতে পারিনি তাই এখন কিভাবে ভোটার হবো,newVoterNoSms
সংশোধন ফি জমা দেওয়ার পর আবেদন সাবমিট করার আগেই টাকা চলে গেছে,applicationCancelled
আপনার কাছ থেকে আর কিছু জানা যাবে,applicationFailures
অনলাইনে আবেদন করার পরে তথ্য ভুল হওয়ার পর সমাধান কিভাবে পাবো,passwordErrors
ভোটার হতে গেলে কী কী শর্ত পূরণ করতে হবে,newVoterProcess
আমি আমার এনআইডি কার্ড সংশোধন করতে চেয়েছিলাম,onlineApplicationProcess
এনআইডি কার্ডে ভুল তথ্য থাকলে কিভাবে সংশোধন করব,correctionErrors
স্ত্রীর নাম পরিবর্তন করতে কি কি ডকুমেন্টস লাগবে,nameCorrectionDocuments
আমার জন্ম নিবন্ধন ও এসএসসি সনদে কিছু তথ্যগত পার্থক্য আছে,differentAddresses
কোন কোন দেশের নাগরিকরা দ্বৈত নাগরিকত্ব ছাড়াই এনআইডি করতে পারবেন,dualCitizenship
সংশোধন আবেদন করার পরে কত দিনে জানতে পারবো কি হয়েছে,correctionApplicationStatus
আমার এনআইডি কার্ডে টিন নম্বর যোগ করতে কি ডকুমেন্টস দিতে হবে,requiredDocuments
সংশোধন প্রক্রিয়া দ্রুত করতে কি অতিরিক্ত টাকা দিতে হয়,correctionFees
সকল ডকুমেন্ট দিয়েছি তবুও কেন আমার কার্ড আবেদন বাতিল,newVoterRejection
তুমি কি বিবাহিত,personalStatusChanges
নতুন ভোটারের এপ্লাই করার পর কেন এসএমএস আসছে না,newVoterNoSms
ভোটার কার্ড পাওয়ার জন্য কতো টাকা লাগবে,newVoterFees
আমার কার্ডে ছবিটা দেখতে ঝাপসা,photoTakenNoCard
